accessContext,technicalComplexity,has_accepted_answer,date_created,technicalDomain,rootCauseCategory,summary,title,causedByOutdatedStack,isDocumentationGap,topic_id
cloud_console,3,False,2025-01-01 07:25:54.474000+00:00,integration,conceptual_misunderstanding,"The user asked about using Weaviate's built-in pre-trained text2vec embeddings without costs, but it was resolved that they can run their own transformer/embedding models through Weaviate's integration with the Hugging Face Transformers library.",Does Weaviate has its own embedding model which can be used for text and image embedding,False,False,9538
rest_api,4,True,2024-07-19 07:36:44.913000+00:00,queries,bug_or_limit,The user asked why his post was marked as spam and was resolved when DudaNogueira reverted the action due to an Akismet error.,Why Am I Unable to See My Post?,False,False,3098
python_client,4,True,2025-02-21 22:06:41.691000+00:00,server_setup,bug_or_limit,Upgrading Weaviate cluster to v1.28.6 resolved the issue with Anthropic API error: invalid_request_error - max_tokens: must be greater than or equal to 1 when calling collection.generate.near_text with claude-3-5-sonnet-20241022 model.,Collection.generate.near_text using claude-3-5-sonnet-20241022 raises Anthropic API error: invalid_request_error - max_tokens: must be greater than or equal to 1,True,False,10499
other,3,True,2025-02-20 04:57:38.269000+00:00,others,conceptual_misunderstanding,"User Abel McElroy requests a search bar on the site's documentation, but MaryannC responds that a search functionality is already available via the 'Ask AI' feature at the bottom of each page.",[Docs] YOUR TOPIC,False,False,10471
python_client,4,True,2024-07-15 18:39:26.975000+00:00,deployment,bug_or_limit,"The user encountered a timeout error while creating a schema property on a Weaviate instance hosted on a 3-node Kubernetes cluster using the Python Weaviate client. After upgrading the Weaviate server version, exposing the port in the Kubernetes setup, and troubleshooting, the issue was resolved.",Timeout Error While Creating Schema Property on Weaviate with 3-Node Kubernetes Cluster,False,False,3051
rest_api,3,True,2024-08-18 14:10:33.383000+00:00,deployment,conceptual_misunderstanding,"User asked about getting disk usage for Weaviate data per collection, and the resolution was to check the persistence data path where a new folder is created for each collection.",How to get the disk usage for weaviate data for each collection,False,False,3386
python_client,4,True,2025-01-07 18:09:51.971000+00:00,queries,bug_or_limit,"When iterating over a Weaviate collection using the `iterator()` method, blob properties are not returned by default. However, setting `return_properties` in the `iterator()` call can retrieve those properties. An alternative solution is to store images on the filesystem and include a link to them in the Weaviate object.",Iterator not returning a property,False,True,9613
Using the offcial Weaviate Python client library,4,False,2024-09-06 08:44:14.273000+00:00,queries,bug_or_limit,"User encountered issues with filtering data in Weaviate after upgrading to version 1.25.0, DudaNogueira advised against restoring a backup created in a different version and instructed to follow proper upgrade steps.",New weaviate version filtering issue,True,False,3989
rest_api,4,False,2024-08-08 10:51:26.483000+00:00,deployment,incorrect_configuration,Remove ports from RAFT_JOIN environment variable.,Issue: Weaviate Cluster Setup with Docker on Different Servers Failing,False,False,3300
python,5,False,2025-01-23 13:23:07.157000+00:00,integration,bug_or_limit,"A non-technical user is experiencing issues with Verba integration, specifically local inference failing due to an expected API key, despite configuring the environment for local-only operation.","Help with Verba Integration: Local Inference Failing, Still Asking for API Key",False,False,9867
python_client,4,True,2025-03-01 14:08:47.289000+00:00,ingestion,conceptual_misunderstanding,"User inquiry regarding the return format of collection.batch.failed_objects was resolved by confirming it returns a list of ErrorObject instances, which can be imported from weaviate.outputs.batch.",Return format collection.batch.failed_objects,False,False,10616
rest_api,4,False,2023-12-27 07:35:23.588000+00:00,deployment,bug_or_limit,"Users want to host multiple transformer models for different classes in Weaviate, but currently, it is not possible. An alternative solution involves passing the class name with the payload and setting the base URL for the model per class. A workaround has been implemented allowing users to specify a different inference URL per collection.",Separate transformers inference APIs per class,False,False,1146
other,3,True,2024-11-01 06:55:48.174000+00:00,deployment,conceptual_misunderstanding,"The user asked about deploying Weaviate image to a private Azure cloud. DudaNogueira confirmed that it's possible, provided two options: using the official Helm chart for deployment or Weaviate's BYOC service. Additionally, a specific storage type was recommended for Azure deployments.",Can weaviate image being deployed to private azure?,False,False,7371
python_client,4,True,2024-09-25 12:52:44.879000+00:00,queries,conceptual_misunderstanding,"The user asked if it's possible to use multiple property filters in a DELETE request, and the resolution involved using the 'and' operator between individual filter conditions.",Anyone used many WHERE filters in DELETE,False,False,4319
ts_client,4,False,2024-10-24 21:10:53.859000+00:00,queries,incorrect_usage,"The user encountered an issue with the WeaviateQueryError when using the JS/TS client to query named vectors due to incorrect API usage, resolved by moving the groupedTask parameter to the correct object.","WeaviateQueryError when using JS/TS client to query named vectors - class has multiple vectors, but no target vectors were provided",False,False,5883
python_client,3,False,2025-03-28 15:42:12.673000+00:00,queries,performance,The user asked about monitoring query performance on Weaviate Cloud and extracting query times without considering network overhead. Duda provided two solutions: running a pod inside the cluster or replicating the dataset on a local/on-prem cluster.,Monitoring Query Performance on Weaviate Cloud,False,False,20366
rest_api,4,True,2024-07-24 08:34:42.569000+00:00,queries,bug_or_limit,"A user encountered random SSL/TLS errors while vectorizing strings inside a Weaviate container, but was able to resolve the issue by implementing a custom retry strategy. The suggestion to switch to a different OpenAI service was also made.",Random SSL/TLS Errors while vectorizing strings inside docker container,False,False,3148
python_client,5,False,2025-01-08 20:49:30.813000+00:00,queries,conceptual_misunderstanding,"The user asked about using ref2vec-centroid on v4 python client, and was given an example of how to implement it with a recipe.",Ref2vec-centroid on v4 client,False,False,9637
python_client,4,True,2024-08-05 04:51:53.546000+00:00,integration,bug_or_limit,Resolving Weaviate issue with 'text2vec-transformers' module: a workaround involves setting `vectorize_collection_name=True` or creating a separate vectorized collection.,"'text2vec-transformers': invalid combination of properties""",False,True,3260
REST API,3,True,2024-09-25 17:12:18.644000+00:00,security,conceptual_misunderstanding,"To set up login credentials for Weaviate, modify configuration files, use environment variables, and integrate with AWS Secrets Manager; authentication options include API-key and OIDC; security best practice is to use read-only keys for clients with read-only operations.",How to Set Up Login Credentials for Weaviate Vector DB in Development Environment?,False,False,4322
